ID,Year,Region,POE,Crossing,Modes,Northbound Crossing
2018-PASO-Buses,2018,El Paso,El Paso,Paso del Norte Bridge,Buses,8738
2018-PASO-Trucks,2018,El Paso,El Paso,Paso del Norte Bridge,Commercial Trucks,0
2018-PASO-POVs,2018,El Paso,El Paso,Paso del Norte Bridge,Passenger Vehicles,2918649
2018-PASO-Pedestrians,2018,El Paso,El Paso,Paso del Norte Bridge,Pedestrians/ Bicyclists,4531236
2018-PASO-Railcars,2018,El Paso,El Paso,Paso del Norte Bridge,Railcars,0
2018-FORT-Buses,2018,El Paso,Marcelino Serna,Fort Hancock-El Porvenir Bridge,Buses,0
2018-FORT-Trucks,2018,El Paso,Marcelino Serna,Fort Hancock-El Porvenir Bridge,Commercial Trucks,0
2018-FORT-POVs,2018,El Paso,Marcelino Serna,Fort Hancock-El Porvenir Bridge,Passenger Vehicles,89448
2018-FORT-Pedestrians,2018,El Paso,Marcelino Serna,Fort Hancock-El Porvenir Bridge,Pedestrians/ Bicyclists,1952
2018-FORT-Railcars,2018,El Paso,Marcelino Serna,Fort Hancock-El Porvenir Bridge,Railcars,0
2018-MARC-Buses,2018,El Paso,Marcelino Serna,Marcelino Serna Bridge,Buses,0
2018-MARC-Trucks,2018,El Paso,Marcelino Serna,Marcelino Serna Bridge,Commercial Trucks,0
2018-MARC-POVs,2018,El Paso,Marcelino Serna,Marcelino Serna Bridge,Passenger Vehicles,286190
2018-MARC-Pedestrians,2018,El Paso,Marcelino Serna,Marcelino Serna Bridge,Pedestrians/ Bicyclists,35855
2018-MARC-Railcars,2018,El Paso,Marcelino Serna,Marcelino Serna Bridge,Railcars,0
2018-BOQU-Buses,2018,El Paso,Presidio,Boquillas,Buses,0
2018-BOQU-Trucks,2018,El Paso,Presidio,Boquillas,Commercial Trucks,0
2018-BOQU-POVs,2018,El Paso,Presidio,Boquillas,Passenger Vehicles,0
2018-BOQU-Pedestrians,2018,El Paso,Presidio,Boquillas,Pedestrians/ Bicyclists,18454
2018-BOQU-Railcars,2018,El Paso,Presidio,Boquillas,Railcars,0
2018-PRES-Buses,2018,El Paso,Presidio,Presidio-Ojinaga International Bridge,Buses,1246
2018-PRES-Trucks,2018,El Paso,Presidio,Presidio-Ojinaga International Bridge,Commercial Trucks,8829
2018-PRES-POVs,2018,El Paso,Presidio,Presidio-Ojinaga International Bridge,Passenger Vehicles,718794
2018-PRES-Pedestrians,2018,El Paso,Presidio,Presidio-Ojinaga International Bridge,Pedestrians/ Bicyclists,252242
2018-PRES-Railcars,2018,El Paso,Presidio,Presidio-Ojinaga International Bridge,Railcars,0
2018-YSLE-Buses,2018,El Paso,Ysleta,Ysleta Bridge,Buses,0
2018-YSLE-Trucks,2018,El Paso,Ysleta,Ysleta Bridge,Commercial Trucks,540027
2018-YSLE-POVs,2018,El Paso,Ysleta,Ysleta Bridge,Passenger Vehicles,4688956
2018-YSLE-Pedestrians,2018,El Paso,Ysleta,Ysleta Bridge,Pedestrians/ Bicyclists,1415345
2018-YSLE-Railcars,2018,El Paso,Ysleta,Ysleta Bridge,Railcars,0
2018-DELR-Buses,2018,Laredo,Del Rio,Del Rio International Bridge,Buses,0
2018-DELR-Trucks,2018,Laredo,Del Rio,Del Rio International Bridge,Commercial Trucks,78328
2018-DELR-POVs,2018,Laredo,Del Rio,Del Rio International Bridge,Passenger Vehicles,1550191
2018-DELR-Pedestrians,2018,Laredo,Del Rio,Del Rio International Bridge,Pedestrians/ Bicyclists,166084
2018-DELR-Railcars,2018,Laredo,Del Rio,Del Rio International Bridge,Railcars,0
2018-LAKA-Buses,2018,Laredo,Del Rio,Lake Amistad Dam Crossing,Buses,0
2018-LAKA-Trucks,2018,Laredo,Del Rio,Lake Amistad Dam Crossing,Commercial Trucks,0
2018-LAKA-POVs,2018,Laredo,Del Rio,Lake Amistad Dam Crossing,Passenger Vehicles,74010
2018-LAKA-Pedestrians,2018,Laredo,Del Rio,Lake Amistad Dam Crossing,Pedestrians/ Bicyclists,0
2018-LAKA-Railcars,2018,Laredo,Del Rio,Lake Amistad Dam Crossing,Railcars,0
2018-CAMI-Buses,2018,Laredo,Eagle Pass,Camino Real International Bridge,Buses,2688
2018-CAMI-Trucks,2018,Laredo,Eagle Pass,Camino Real International Bridge,Commercial Trucks,173105
2018-CAMI-POVs,2018,Laredo,Eagle Pass,Camino Real International Bridge,Passenger Vehicles,1569425
2018-CAMI-Pedestrians,2018,Laredo,Eagle Pass,Camino Real International Bridge,Pedestrians/ Bicyclists,240952
2018-CAMI-Railcars,2018,Laredo,Eagle Pass,Camino Real International Bridge,Railcars,0
2018-EAGL-Buses,2018,Laredo,Eagle Pass,Eagle Pass International Bridge,Buses,0
2018-EAGL-Trucks,2018,Laredo,Eagle Pass,Eagle Pass International Bridge,Commercial Trucks,0
2018-EAGL-POVs,2018,Laredo,Eagle Pass,Eagle Pass International Bridge,Passenger Vehicles,1229287
2018-EAGL-Pedestrians,2018,Laredo,Eagle Pass,Eagle Pass International Bridge,Pedestrians/ Bicyclists,529632
2018-EAGL-Railcars,2018,Laredo,Eagle Pass,Eagle Pass International Bridge,Railcars,0
2018-UNIO-Buses,2018,Laredo,Eagle Pass,Union Pacific Eagle Pass Railroad Bridge,Buses,0
2018-UNIO-Trucks,2018,Laredo,Eagle Pass,Union Pacific Eagle Pass Railroad Bridge,Commercial Trucks,0
2018-UNIO-POVs,2018,Laredo,Eagle Pass,Union Pacific Eagle Pass Railroad Bridge,Passenger Vehicles,0
2018-UNIO-Pedestrians,2018,Laredo,Eagle Pass,Union Pacific Eagle Pass Railroad Bridge,Pedestrians/ Bicyclists,0
2018-UNIO-Railcars,2018,Laredo,Eagle Pass,Union Pacific Eagle Pass Railroad Bridge,Railcars,330445
2018-CANA-Buses,2018,Laredo,Laredo,Canadian Pacific Kansas City Laredo Railroad Bridge,Buses,0
2018-CANA-Trucks,2018,Laredo,Laredo,Canadian Pacific Kansas City Laredo Railroad Bridge,Commercial Trucks,0
2018-CANA-POVs,2018,Laredo,Laredo,Canadian Pacific Kansas City Laredo Railroad Bridge,Passenger Vehicles,0
2018-CANA-Pedestrians,2018,Laredo,Laredo,Canadian Pacific Kansas City Laredo Railroad Bridge,Pedestrians/ Bicyclists,0
2018-CANA-Railcars,2018,Laredo,Laredo,Canadian Pacific Kansas City Laredo Railroad Bridge,Railcars,447476
2018-COLO-Buses,2018,Laredo,Laredo,Colombia Solidarity Bridge,Buses,308
2018-COLO-Trucks,2018,Laredo,Laredo,Colombia Solidarity Bridge,Commercial Trucks,402155
2018-COLO-POVs,2018,Laredo,Laredo,Colombia Solidarity Bridge,Passenger Vehicles,327157
2018-COLO-Pedestrians,2018,Laredo,Laredo,Colombia Solidarity Bridge,Pedestrians/ Bicyclists,8908
2018-COLO-Railcars,2018,Laredo,Laredo,Colombia Solidarity Bridge,Railcars,0
2018-GTAB-Buses,2018,Laredo,Laredo,Gateway to the Americas Bridge,Buses,0
2018-GTAB-Trucks,2018,Laredo,Laredo,Gateway to the Americas Bridge,Commercial Trucks,0
2018-GTAB-POVs,2018,Laredo,Laredo,Gateway to the Americas Bridge,Passenger Vehicles,1401864
2018-GTAB-Pedestrians,2018,Laredo,Laredo,Gateway to the Americas Bridge,Pedestrians/ Bicyclists,3508616
2018-GTAB-Railcars,2018,Laredo,Laredo,Gateway to the Americas Bridge,Railcars,0
2018-JUAR-Buses,2018,Laredo,Laredo,Juárez-Lincoln International Bridge,Buses,38687
2018-JUAR-Trucks,2018,Laredo,Laredo,Juárez-Lincoln International Bridge,Commercial Trucks,0
2018-JUAR-POVs,2018,Laredo,Laredo,Juárez-Lincoln International Bridge,Passenger Vehicles,3428924
2018-JUAR-Pedestrians,2018,Laredo,Laredo,Juárez-Lincoln International Bridge,Pedestrians/ Bicyclists,0
2018-JUAR-Railcars,2018,Laredo,Laredo,Juárez-Lincoln International Bridge,Railcars,0
2018-WORL-Buses,2018,Laredo,Laredo,World Trade Bridge,Buses,0
2018-WORL-Trucks,2018,Laredo,Laredo,World Trade Bridge,Commercial Trucks,1911813
2018-WORL-POVs,2018,Laredo,Laredo,World Trade Bridge,Passenger Vehicles,0
2018-WORL-Pedestrians,2018,Laredo,Laredo,World Trade Bridge,Pedestrians/ Bicyclists,183611
2018-WORL-Railcars,2018,Laredo,Laredo,World Trade Bridge,Railcars,0
2018-BROW-Buses,2018,Rio Grande Valley,Brownsville,Brownsville & Matamoros Express Bridge,Buses,0
2018-BROW-Trucks,2018,Rio Grande Valley,Brownsville,Brownsville & Matamoros Express Bridge,Commercial Trucks,0
2018-BROW-POVs,2018,Rio Grande Valley,Brownsville,Brownsville & Matamoros Express Bridge,Passenger Vehicles,1533443
2018-BROW-Pedestrians,2018,Rio Grande Valley,Brownsville,Brownsville & Matamoros Express Bridge,Pedestrians/ Bicyclists,638301
2018-BROW-Railcars,2018,Rio Grande Valley,Brownsville,Brownsville & Matamoros Express Bridge,Railcars,0
2018-FREE-Buses,2018,Rio Grande Valley,Brownsville,Free Trade International Bridge (Los Indios),Buses,0
2018-FREE-Trucks,2018,Rio Grande Valley,Brownsville,Free Trade International Bridge (Los Indios),Commercial Trucks,37463
2018-FREE-POVs,2018,Rio Grande Valley,Brownsville,Free Trade International Bridge (Los Indios),Passenger Vehicles,543053
2018-FREE-Pedestrians,2018,Rio Grande Valley,Brownsville,Free Trade International Bridge (Los Indios),Pedestrians/ Bicyclists,29690
2018-FREE-Railcars,2018,Rio Grande Valley,Brownsville,Free Trade International Bridge (Los Indios),Railcars,0
2018-GATE-Buses,2018,Rio Grande Valley,Brownsville,Gateway International Bridge,Buses,0
2018-GATE-Trucks,2018,Rio Grande Valley,Brownsville,Gateway International Bridge,Commercial Trucks,0
2018-GATE-POVs,2018,Rio Grande Valley,Brownsville,Gateway International Bridge,Passenger Vehicles,1183560
2018-GATE-Pedestrians,2018,Rio Grande Valley,Brownsville,Gateway International Bridge,Pedestrians/ Bicyclists,2125471
2018-GATE-Railcars,2018,Rio Grande Valley,Brownsville,Gateway International Bridge,Railcars,0
2018-VETE-Buses,2018,Rio Grande Valley,Brownsville,Veterans International Bridge at Los Tomates,Buses,6239
2018-VETE-Trucks,2018,Rio Grande Valley,Brownsville,Veterans International Bridge at Los Tomates,Commercial Trucks,217706
2018-VETE-POVs,2018,Rio Grande Valley,Brownsville,Veterans International Bridge at Los Tomates,Passenger Vehicles,1482299
2018-VETE-Pedestrians,2018,Rio Grande Valley,Brownsville,Veterans International Bridge at Los Tomates,Pedestrians/ Bicyclists,99993
2018-VETE-Railcars,2018,Rio Grande Valley,Brownsville,Veterans International Bridge at Los Tomates,Railcars,0
2018-WEST-Buses,2018,Rio Grande Valley,Brownsville,West Rail Bridge,Buses,0
2018-WEST-Trucks,2018,Rio Grande Valley,Brownsville,West Rail Bridge,Commercial Trucks,0
2018-WEST-POVs,2018,Rio Grande Valley,Brownsville,West Rail Bridge,Passenger Vehicles,0
2018-WEST-Pedestrians,2018,Rio Grande Valley,Brownsville,West Rail Bridge,Pedestrians/ Bicyclists,0
2018-WEST-Railcars,2018,Rio Grande Valley,Brownsville,West Rail Bridge,Railcars,93399
2018-ANZA-Buses,2018,Rio Grande Valley,Hidalgo,Anzalduas International Bridge,Buses,0
2018-ANZA-Trucks,2018,Rio Grande Valley,Hidalgo,Anzalduas International Bridge,Commercial Trucks,0
2018-ANZA-POVs,2018,Rio Grande Valley,Hidalgo,Anzalduas International Bridge,Passenger Vehicles,1022657
2018-ANZA-Pedestrians,2018,Rio Grande Valley,Hidalgo,Anzalduas International Bridge,Pedestrians/ Bicyclists,0
2018-ANZA-Railcars,2018,Rio Grande Valley,Hidalgo,Anzalduas International Bridge,Railcars,0
2018-MCAL-Buses,2018,Rio Grande Valley,Hidalgo,McAllen-Hidalgo International Bridge,Buses,20026
2018-MCAL-Trucks,2018,Rio Grande Valley,Hidalgo,McAllen-Hidalgo International Bridge,Commercial Trucks,0
2018-MCAL-POVs,2018,Rio Grande Valley,Hidalgo,McAllen-Hidalgo International Bridge,Passenger Vehicles,2267528
2018-MCAL-Pedestrians,2018,Rio Grande Valley,Hidalgo,McAllen-Hidalgo International Bridge,Pedestrians/ Bicyclists,2170334
2018-MCAL-Railcars,2018,Rio Grande Valley,Hidalgo,McAllen-Hidalgo International Bridge,Railcars,0
2018-PHAR-Buses,2018,Rio Grande Valley,Hidalgo,Pharr International Bridge,Buses,0
2018-PHAR-Trucks,2018,Rio Grande Valley,Hidalgo,Pharr International Bridge,Commercial Trucks,647157
2018-PHAR-POVs,2018,Rio Grande Valley,Hidalgo,Pharr International Bridge,Passenger Vehicles,1137100
2018-PHAR-Pedestrians,2018,Rio Grande Valley,Hidalgo,Pharr International Bridge,Pedestrians/ Bicyclists,0
2018-PHAR-Railcars,2018,Rio Grande Valley,Hidalgo,Pharr International Bridge,Railcars,0
2018-DONN-Buses,2018,Rio Grande Valley,Progreso,Donna-Rio Bravo International Bridge,Buses,0
2018-DONN-Trucks,2018,Rio Grande Valley,Progreso,Donna-Rio Bravo International Bridge,Commercial Trucks,0
2018-DONN-POVs,2018,Rio Grande Valley,Progreso,Donna-Rio Bravo International Bridge,Passenger Vehicles,685403
2018-DONN-Pedestrians,2018,Rio Grande Valley,Progreso,Donna-Rio Bravo International Bridge,Pedestrians/ Bicyclists,0
2018-DONN-Railcars,2018,Rio Grande Valley,Progreso,Donna-Rio Bravo International Bridge,Railcars,0
2018-PROG-Buses,2018,Rio Grande Valley,Progreso,Progreso International Bridge,Buses,0
2018-PROG-Trucks,2018,Rio Grande Valley,Progreso,Progreso International Bridge,Commercial Trucks,50795
2018-PROG-POVs,2018,Rio Grande Valley,Progreso,Progreso International Bridge,Passenger Vehicles,589654
2018-PROG-Pedestrians,2018,Rio Grande Valley,Progreso,Progreso International Bridge,Pedestrians/ Bicyclists,1034129
2018-PROG-Railcars,2018,Rio Grande Valley,Progreso,Progreso International Bridge,Railcars,0
2018-LOSE-Buses,2018,Rio Grande Valley,Rio Grande City,Los Ebanos Ferry,Buses,0
2018-LOSE-Trucks,2018,Rio Grande Valley,Rio Grande City,Los Ebanos Ferry,Commercial Trucks,0
2018-LOSE-POVs,2018,Rio Grande Valley,Rio Grande City,Los Ebanos Ferry,Passenger Vehicles,30525
2018-LOSE-Pedestrians,2018,Rio Grande Valley,Rio Grande City,Los Ebanos Ferry,Pedestrians/ Bicyclists,32953
2018-LOSE-Railcars,2018,Rio Grande Valley,Rio Grande City,Los Ebanos Ferry,Railcars,0
2018-STAR-Buses,2018,Rio Grande Valley,Rio Grande City,Starr-Camargo Bridge,Buses,0
2018-STAR-Trucks,2018,Rio Grande Valley,Rio Grande City,Starr-Camargo Bridge,Commercial Trucks,38094
2018-STAR-POVs,2018,Rio Grande Valley,Rio Grande City,Starr-Camargo Bridge,Passenger Vehicles,395162
2018-STAR-Pedestrians,2018,Rio Grande Valley,Rio Grande City,Starr-Camargo Bridge,Pedestrians/ Bicyclists,28318
2018-STAR-Railcars,2018,Rio Grande Valley,Rio Grande City,Starr-Camargo Bridge,Railcars,0
2018-LAKF-Buses,2018,Rio Grande Valley,Roma,Lake Falcon Dam International Crossing,Buses,0
2018-LAKF-Trucks,2018,Rio Grande Valley,Roma,Lake Falcon Dam International Crossing,Commercial Trucks,0
2018-LAKF-POVs,2018,Rio Grande Valley,Roma,Lake Falcon Dam International Crossing,Passenger Vehicles,93588
2018-LAKF-Pedestrians,2018,Rio Grande Valley,Roma,Lake Falcon Dam International Crossing,Pedestrians/ Bicyclists,0
2018-LAKF-Railcars,2018,Rio Grande Valley,Roma,Lake Falcon Dam International Crossing,Railcars,0
2018-ROMA-Buses,2018,Rio Grande Valley,Roma,Roma-Ciudad Miguel Alemán International Bridge,Buses,369
2018-ROMA-Trucks,2018,Rio Grande Valley,Roma,Roma-Ciudad Miguel Alemán International Bridge,Commercial Trucks,8111
2018-ROMA-POVs,2018,Rio Grande Valley,Roma,Roma-Ciudad Miguel Alemán International Bridge,Passenger Vehicles,679172
2018-ROMA-Pedestrians,2018,Rio Grande Valley,Roma,Roma-Ciudad Miguel Alemán International Bridge,Pedestrians/ Bicyclists,229267
2018-ROMA-Railcars,2018,Rio Grande Valley,Roma,Roma-Ciudad Miguel Alemán International Bridge,Railcars,0
2019-BRID-Buses,2019,El Paso,El Paso,Bridge of the Americas,Buses,8911
2019-BRID-Trucks,2019,El Paso,El Paso,Bridge of the Americas,Commercial Trucks,212186
2019-BRID-POVs,2019,El Paso,El Paso,Bridge of the Americas,Passenger Vehicles,3121079
2019-BRID-Pedestrians,2019,El Paso,El Paso,Bridge of the Americas,Pedestrians/ Bicyclists,1671345
2019-BRID-Railcars,2019,El Paso,El Paso,Bridge of the Americas,Railcars,0
2019-ELPA-Buses,2019,El Paso,El Paso,El Paso Railroad Bridges,Buses,0
2019-ELPA-Trucks,2019,El Paso,El Paso,El Paso Railroad Bridges,Commercial Trucks,0
2019-ELPA-POVs,2019,El Paso,El Paso,El Paso Railroad Bridges,Passenger Vehicles,0
2019-ELPA-Pedestrians,2019,El Paso,El Paso,El Paso Railroad Bridges,Pedestrians/ Bicyclists,0
2019-ELPA-Railcars,2019,El Paso,El Paso,El Paso Railroad Bridges,Railcars,123833
2019-GOOD-Buses,2019,El Paso,El Paso,Good Neighbor Bridge,Buses,0
2019-GOOD-Trucks,2019,El Paso,El Paso,Good Neighbor Bridge,Commercial Trucks,0
2019-GOOD-POVs,2019,El Paso,El Paso,Good Neighbor Bridge,Passenger Vehicles,1557110
2019-GOOD-Pedestrians,2019,El Paso,El Paso,Good Neighbor Bridge,Pedestrians/ Bicyclists,0
2019-GOOD-Railcars,2019,El Paso,El Paso,Good Neighbor Bridge,Railcars,0
2019-PASO-Buses,2019,El Paso,El Paso,Paso del Norte Bridge,Buses,10121
2019-PASO-Trucks,2019,El Paso,El Paso,Paso del Norte Bridge,Commercial Trucks,0
2019-PASO-POVs,2019,El Paso,El Paso,Paso del Norte Bridge,Passenger Vehicles,2196381
2019-PASO-Pedestrians,2019,El Paso,El Paso,Paso del Norte Bridge,Pedestrians/ Bicyclists,4342271
2019-PASO-Railcars,2019,El Paso,El Paso,Paso del Norte Bridge,Railcars,0
2019-FORT-Buses,2019,El Paso,Marcelino Serna,Fort Hancock-El Porvenir Bridge,Buses,0
2019-FORT-Trucks,2019,El Paso,Marcelino Serna,Fort Hancock-El Porvenir Bridge,Commercial Trucks,0
2019-FORT-POVs,2019,El Paso,Marcelino Serna,Fort Hancock-El Porvenir Bridge,Passenger Vehicles,116484
2019-FORT-Pedestrians,2019,El Paso,Marcelino Serna,Fort Hancock-El Porvenir Bridge,Pedestrians/ Bicyclists,3116
2019-FORT-Railcars,2019,El Paso,Marcelino Serna,Fort Hancock-El Porvenir Bridge,Railcars,0
2019-MARC-Buses,2019,El Paso,Marcelino Serna,Marcelino Serna Bridge,Buses,118
2019-MARC-Trucks,2019,El Paso,Marcelino Serna,Marcelino Serna Bridge,Commercial Trucks,0
2019-MARC-POVs,2019,El Paso,Marcelino Serna,Marcelino Serna Bridge,Passenger Vehicles,333550
2019-MARC-Pedestrians,2019,El Paso,Marcelino Serna,Marcelino Serna Bridge,Pedestrians/ Bicyclists,37412
2019-MARC-Railcars,2019,El Paso,Marcelino Serna,Marcelino Serna Bridge,Railcars,0
2019-BOQU-Buses,2019,El Paso,Presidio,Boquillas,Buses,0
2019-BOQU-Trucks,2019,El Paso,Presidio,Boquillas,Commercial Trucks,0
2019-BOQU-POVs,2019,El Paso,Presidio,Boquillas,Passenger Vehicles,0
2019-BOQU-Pedestrians,2019,El Paso,Presidio,Boquillas,Pedestrians/ Bicyclists,22645
2019-BOQU-Railcars,2019,El Paso,Presidio,Boquillas,Railcars,0
2019-PRES-Buses,2019,El Paso,Presidio,Presidio-Ojinaga International Bridge,Buses,1419
2019-PRES-Trucks,2019,El Paso,Presidio,Presidio-Ojinaga International Bridge,Commercial Trucks,10198
2019-PRES-POVs,2019,El Paso,Presidio,Presidio-Ojinaga International Bridge,Passenger Vehicles,689294
2019-PRES-Pedestrians,2019,El Paso,Presidio,Presidio-Ojinaga International Bridge,Pedestrians/ Bicyclists,307460
2019-PRES-Railcars,2019,El Paso,Presidio,Presidio-Ojinaga International Bridge,Railcars,0
2019-YSLE-Buses,2019,El Paso,Ysleta,Ysleta Bridge,Buses,0
2019-YSLE-Trucks,2019,El Paso,Ysleta,Ysleta Bridge,Commercial Trucks,579966
2019-YSLE-POVs,2019,El Paso,Ysleta,Ysleta Bridge,Passenger Vehicles,3791694
2019-YSLE-Pedestrians,2019,El Paso,Ysleta,Ysleta Bridge,Pedestrians/ Bicyclists,1842299
2019-YSLE-Railcars,2019,El Paso,Ysleta,Ysleta Bridge,Railcars,0
2019-DELR-Buses,2019,Laredo,Del Rio,Del Rio International Bridge,Buses,2
2019-DELR-Trucks,2019,Laredo,Del Rio,Del Rio International Bridge,Commercial Trucks,75225
2019-DELR-POVs,2019,Laredo,Del Rio,Del Rio International Bridge,Passenger Vehicles,1379147
2019-DELR-Pedestrians,2019,Laredo,Del Rio,Del Rio International Bridge,Pedestrians/ Bicyclists,236874
2019-DELR-Railcars,2019,Laredo,Del Rio,Del Rio International Bridge,Railcars,0
2019-LAKA-Buses,2019,Laredo,Del Rio,Lake Amistad Dam Crossing,Buses,0
2019-LAKA-Trucks,2019,Laredo,Del Rio,Lake Amistad Dam Crossing,Commercial Trucks,0
2019-LAKA-POVs,2019,Laredo,Del Rio,Lake Amistad Dam Crossing,Passenger Vehicles,121462
2019-LAKA-Pedestrians,2019,Laredo,Del Rio,Lake Amistad Dam Crossing,Pedestrians/ Bicyclists,0
2019-LAKA-Railcars,2019,Laredo,Del Rio,Lake Amistad Dam Crossing,Railcars,0
2019-CAMI-Buses,2019,Laredo,Eagle Pass,Camino Real International Bridge,Buses,3307
2019-CAMI-Trucks,2019,Laredo,Eagle Pass,Camino Real International Bridge,Commercial Trucks,179540
2019-CAMI-POVs,2019,Laredo,Eagle Pass,Camino Real International Bridge,Passenger Vehicles,1632198
2019-CAMI-Pedestrians,2019,Laredo,Eagle Pass,Camino Real International Bridge,Pedestrians/ Bicyclists,216452
2019-CAMI-Railcars,2019,Laredo,Eagle Pass,Camino Real International Bridge,Railcars,0
2019-EAGL-Buses,2019,Laredo,Eagle Pass,Eagle Pass International Bridge,Buses,0
2019-EAGL-Trucks,2019,Laredo,Eagle Pass,Eagle Pass International Bridge,Commercial Trucks,0
2019-EAGL-POVs,2019,Laredo,Eagle Pass,Eagle Pass International Bridge,Passenger Vehicles,1223063
2019-EAGL-Pedestrians,2019,Laredo,Eagle Pass,Eagle Pass International Bridge,Pedestrians/ Bicyclists,645180
2019-EAGL-Railcars,2019,Laredo,Eagle Pass,Eagle Pass International Bridge,Railcars,0
2019-UNIO-Buses,2019,Laredo,Eagle Pass,Union Pacific Eagle Pass Railroad Bridge,Buses,0
2019-UNIO-Trucks,2019,Laredo,Eagle Pass,Union Pacific Eagle Pass Railroad Bridge,Commercial Trucks,0
2019-UNIO-POVs,2019,Laredo,Eagle Pass,Union Pacific Eagle Pass Railroad Bridge,Passenger Vehicles,0
2019-UNIO-Pedestrians,2019,Laredo,Eagle Pass,Union Pacific Eagle Pass Railroad Bridge,Pedestrians/ Bicyclists,0
2019-UNIO-Railcars,2019,Laredo,Eagle Pass,Union Pacific Eagle Pass Railroad Bridge,Railcars,336155
2019-CANA-Buses,2019,Laredo,Laredo,Canadian Pacific Kansas City Laredo Railroad Bridge,Buses,0
2019-CANA-Trucks,2019,Laredo,Laredo,Canadian Pacific Kansas City Laredo Railroad Bridge,Commercial Trucks,0
